LEAID,STNAME,FIPST,LEANM,PCTPROF_MTH_clean,PCTPROF_RLA_clean,NUMVALID_MTH_clean,NUMVALID_RLA_clean,SCHLEV,MEMBERSCH,TOTALEXP,TOTALREV,TFEDREV,TSTREV,TLOCREV,TCURINST,TCURSSVC,TCAPOUT,per_pupil_exp,poverty_rate,Estimated Population 5-17,cluster,log_enrollment,silhouette
4816140,TEXAS,48,D'HANIS ISD,57.0,58.0,191,210,03,368,5092000,4911000,279000,2033000,2599000,2995000,1605000,93000,13836.95652173913,19.702602230483272,269,0,5.910796644040527,0.18790099955929654
4816180,TEXAS,48,DAINGERFIELD-LONE STAR ISD,35.0,36.0,530,560,03,1037,11506000,13068000,2363000,2041000,8664000,6277000,3996000,73000,11095.46769527483,33.91304347826087,1380,1,6.945051063725834,0.44917109043442266
4816200,TEXAS,48,DALHART ISD,44.0,32.0,864,926,03,1737,16649000,17926000,1812000,2544000,13570000,9425000,5476000,203000,9584.916522740356,13.50635593220339,1888,1,7.460490305825338,0.30069479687122286
4816230,TEXAS,48,DALLAS ISD,47.0,40.0,77862,84664,03,155119,2091604000,2219554000,334912000,218562000,1666080000,875106000,566396000,320589000,13483.867224517951,25.7546328158854,196155,2,11.951954289916534,0.5270991991558912
4816260,TEXAS,48,DAMON ISD,27.0,17.0,79,81,03,156,2798000,2971000,425000,1362000,1184000,1529000,784000,243000,17935.897435897437,24.561403508771928,285,1,5.056245805348308,0.4813221319229522
4816290,TEXAS,48,DANBURY ISD,56.0,45.0,435,460,03,801,15160000,10523000,218000,5201000,5104000,4810000,2556000,6638000,18926.342072409487,7.568807339449542,872,0,6.687108607866515,0.24356381082134657
4816320,TEXAS,48,DARROUZETT ISD,37.0,22.0,74,73,03,118,1880000,2587000,119000,975000,1493000,1060000,592000,0,15932.203389830507,20.18348623853211,109,1,4.77912349311153,0.45614533290702447
4816350,TEXAS,48,DAWSON ISD,17.0,32.0,64,68,03,108,1974000,2140000,106000,568000,1466000,815000,748000,176000,18277.777777777777,19.76744186046512,86,1,4.6913478822291435,0.4899648475285087
4816380,TEXAS,48,DAWSON ISD,39.0,38.0,277,292,03,512,11217000,6896000,693000,3750000,2453000,3004000,1731000,5555000,21908.203125,19.80392156862745,510,1,6.240275845170769,0.3543251437706475
4816410,TEXAS,48,DAYTON ISD,40.0,33.0,2899,3141,03,5418,55327000,60779000,6098000,26253000,28428000,27535000,18963000,2597000,10211.701734957547,16.643835616438356,5840,1,8.597666575566114,0.3904656999134654
4816440,TEXAS,48,DE LEON ISD,51.0,55.0,414,426,03,741,11209000,9801000,1760000,5075000,2966000,4262000,2832000,3385000,15126.855600539811,21.38728323699422,692,0,6.60934924316738,-0.005937311050130334
4816500,TEXAS,48,DECATUR ISD,47.0,47.0,1744,1898,03,3413,35939000,42729000,2369000,8297000,32063000,18737000,12380000,1183000,10530.032229709932,11.440024668516806,3243,0,8.135639903354386,-0.0009392533557749216
4816530,TEXAS,48,DEER PARK ISD,60.0,50.0,6737,7272,03,12937,190460000,169377000,10558000,19180000,139639000,76661000,45706000,47681000,14722.114864342584,15.660542432195976,11430,0,9.46792399660393,0.1774120588232065
4816570,TEXAS,48,DEKALB ISD,38.0,36.0,411,452,03,800,8287000,8856000,463000,5987000,2406000,5162000,2914000,116000,10358.75,30.179028132992325,782,1,6.68586094706836,0.45561862677626846
4816620,TEXAS,48,DEL VALLE ISD,32.0,28.0,5941,6563,03,10870,140990000,150840000,19162000,40216000,91462000,69789000,41953000,11711000,12970.561177552898,22.205112411456728,12988,1,9.293853972204001,0.47341801120135885
4816650,TEXAS,48,DELL CITY ISD,15.0,24.5,36,44,03,72,2395000,1868000,107000,898000,863000,980000,1091000,120000,33263.88888888889,15.84158415841584,101,1,4.290459441148391,0.3014474208835886
4816710,TEXAS,48,DENISON ISD,50.0,47.0,2385,2554,03,4724,54053000,59347000,6855000,23352000,29140000,29087000,15887000,1743000,11442.2099915326,17.808772993733577,4947,1,8.460622839927844,0.12108649016748531
4816740,TEXAS,48,DENTON ISD,54.0,52.0,15955,16846,03,30169,389312000,404354000,28647000,73671000,302036000,183652000,97497000,50671000,12904.37203752196,8.446043627718701,31127,0,10.314603332153107,0.14357416200222747
4816770,TEXAS,48,DENVER CITY ISD,44.0,40.0,911,942,03,1703,35723000,23360000,1497000,2764000,19099000,10998000,6595000,13122000,20976.51203758074,14.140040788579196,1471,1,7.440733707389261,0.1751178468077412
4816860,TEXAS,48,DESOTO ISD,33.0,34.0,5039,5396,03,9404,117926000,117404000,16474000,52605000,48325000,60258000,39044000,5249000,12539.98298596342,17.389580524938545,12611,1,9.14899674173513,0.434835759034328
4816890,TEXAS,48,DETROIT ISD,55.0,46.0,274,284,03,542,7949000,8123000,1735000,5202000,1186000,5202000,1933000,81000,14666.051660516605,23.142857142857142,350,1,6.297109319933935,0.15169050457586078
4816920,TEXAS,48,DEVERS ISD,87.0,77.0,111,111,01,176,2341000,2660000,143000,294000,2223000,1050000,903000,40000,13301.136363636364,14.746543778801843,217,0,5.176149732573829,0.42025866213995183
4816950,TEXAS,48,DEVINE ISD,46.0,42.0,1068,1108,03,1985,19941000,21278000,1758000,12785000,6735000,11185000,7084000,139000,10045.843828715366,16.031331592689295,1915,1,7.593877844605118,0.23679792498563565
4816980,TEXAS,48,DEW ISD,32.0,32.0,94,94,01,155,2606000,2597000,153000,401000,2043000,1087000,839000,99000,16812.90322580645,14.374999999999998,160,1,5.049856007249537,0.4209600793999543
4817010,TEXAS,48,DEWEYVILLE ISD,43.0,48.0,298,306,03,579,8649000,9068000,1109000,828000,7131000,3575000,2313000,1537000,14937.823834196892,24.817518248175183,548,1,6.363028103540465,0.32589793601350403
4817040,TEXAS,48,DIBOLL ISD,50.0,39.0,934,1000,03,1880,20419000,21367000,2576000,14169000,4622000,10672000,7091000,437000,10861.170212765956,26.787741203178207,1762,1,7.53955882930103,0.3437960938793342
4817070,TEXAS,48,DICKINSON ISD,50.0,42.0,6036,6421,03,11162,138961000,134041000,13285000,58326000,62430000,67582000,36606000,15147000,12449.471420892312,18.558575803981626,10448,1,9.320360017014732,0.19031239890261523
4817100,TEXAS,48,DILLEY ISD,33.0,33.0,503,534,03,995,15353000,25304000,2103000,3363000,19838000,6674000,4958000,572000,15430.150753768845,36.41755634638197,843,1,6.903747257584598,0.4441769465471528
4817130,TEXAS,48,DIME BOX ISD,37.0,27.0,76,81,03,153,2819000,2547000,294000,716000,1537000,1256000,859000,485000,18424.83660130719,12.06896551724138,174,1,5.0369526024136295,0.3422156809155156
4817160,TEXAS,48,DIMMITT ISD,41.0,32.0,633,691,03,1231,27055000,18997000,2865000,10221000,5911000,9636000,5424000,9733000,21978.06661251016,21.996466431095406,1132,1,7.116394144093465,0.3878319103421833
4817190,TEXAS,48,DIVIDE ISD,75.0,75.0,9,9,01,21,593000,684000,0,39000,645000,209000,123000,0,28238.09523809524,26.08695652173913,23,0,3.091042453358316,0.27915467491704204
4817280,TEXAS,48,DODD CITY ISD,61.0,55.0,205,208,03,384,4193000,4565000,212000,3237000,1116000,2253000,960000,595000,10919.270833333334,9.782608695652174,184,0,5.953243334287785,0.3487342588823556
4817390,TEXAS,48,DONNA ISD,41.0,31.0,7874,8669,03,14459,164169000,183159000,34200000,128435000,20524000,90408000,50867000,4072000,11354.104709869283,49.642857142857146,16800,1,9.579141495712756,0.3021405306559271
4817460,TEXAS,48,DOUGLASS ISD,46.0,52.0,248,274,03,466,4793000,5105000,316000,3021000,1768000,2477000,1440000,642000,10285.40772532189,19.2,375,1,6.1463292576688975,0.13876642803890915
4817550,TEXAS,48,DRISCOLL ISD,62.0,62.0,176,176,01,306,4328000,6265000,614000,3555000,2096000,2117000,1447000,47000,14143.790849673203,26.239067055393583,343,0,5.726847747587197,0.1287330418790071
4817580,TEXAS,48,DUBLIN ISD,61.0,53.0,583,617,03,1209,13689000,14557000,1634000,7737000,5186000,7835000,4516000,354000,11322.58064516129,21.11111111111111,1530,0,7.098375638590786,0.09660378253971402
4817610,TEXAS,48,DUMAS ISD,53.0,36.0,2232,2449,03,4300,41777000,42714000,5022000,15191000,22501000,24498000,13032000,1253000,9715.581395348838,16.772374911909797,4257,1,8.366602832783736,0.20875048630683887
4817640,TEXAS,48,DUNCANVILLE ISD,39.0,36.0,6964,7368,03,12700,140367000,153840000,17334000,62986000,73520000,70766000,45550000,6771000,11052.51968503937,18.33259198068247,15737,1,9.44943600950432,0.36205102748489415
4817700,TEXAS,48,EAGLE MT-SAGINAW ISD,51.0,51.0,10889,11527,03,20054,270778000,242468000,16199000,72762000,153507000,111182000,63602000,58044000,13502.443402812409,9.10087147106403,19163,0,9.906233778204154,0.16006542436710078
4817730,TEXAS,48,EAGLE PASS ISD,56.0,46.0,7734,8002,03,14561,153547000,161364000,22662000,105544000,33158000,82222000,52775000,4702000,10545.086189135362,35.284046692607,12850,1,9.586170674954657,0.21324035177849687
4817760,TEXAS,48,EANES ISD,81.0,82.0,3968,4546,03,8132,196811000,208226000,3421000,8353000,196452000,50260000,29391000,6057000,24202.04131824889,3.4787410270568744,9055,0,9.003685138166775,0.4650468390502808
4817790,TEXAS,48,EARLY ISD,48.0,54.0,638,676,03,1192,13308000,14830000,1612000,8219000,4999000,7479000,3999000,169000,11164.429530201342,17.981072555205046,951,1,7.084226422097916,0.019400294645032793
4817830,TEXAS,48,EAST BERNARD ISD,67.0,58.0,478,501,03,951,20942000,12540000,795000,5512000,6233000,6198000,2963000,10445000,22021.03049421661,16.144018583042975,861,0,6.858565034791365,0.36968429965802607
4817850,TEXAS,48,EAST CENTRAL ISD,28.0,31.0,5530,5927,03,10041,120426000,110484000,11296000,43528000,55660000,55476000,30378000,23895000,11993.426949507022,19.413674560733384,10472,1,9.21453157659465,0.47330115955853364
4817880,TEXAS,48,EAST CHAMBERS ISD,52.0,45.0,778,815,03,1511,19862000,20058000,2765000,11333000,5960000,9741000,5054000,2517000,13144.93712772998,6.164383561643835,1460,0,7.321188556739478,0.17776662073093286
4817960,TEXAS,48,EASTLAND ISD,50.0,49.0,606,624,03,1134,11523000,12759000,1010000,5223000,6526000,6224000,3126000,1093000,10161.37566137566,28.768472906403943,1015,1,7.034387929915503,0.25838407702273475
4818000,TEXAS,48,ECTOR COUNTY ISD,31.0,31.0,17575,18719,03,33268,297723000,333426000,29142000,120006000,184278000,161104000,106125000,3513000,8949.230491763858,17.07999417164505,34315,1,10.412381311452293,0.23029497468732488
4818030,TEXAS,48,ECTOR ISD,32.0,37.0,147,153,03,260,3242000,3582000,227000,2627000,728000,1784000,1022000,121000,12469.23076923077,17.889908256880734,218,1,5.564520407322694,0.46700662884579197
4818060,TEXAS,48,EDCOUCH-ELSA ISD,36.0,33.0,2654,2809,03,4935,64184000,64246000,12064000,46724000,5458000,32094000,20341000,3743000,13005.876393110437,47.1923302680493,5111,1,8.504310565585223,0.34689936195767695
4818070,TEXAS,48,EDEN CISD,42.0,32.0,133,138,03,218,2942000,3068000,176000,1299000,1593000,1497000,1080000,152000,13495.412844036697,18.51851851851852,297,1,5.389071729816501,0.4117661393922647
4818120,TEXAS,48,EDGEWOOD ISD,55.0,55.0,555,583,03,993,10778000,12320000,988000,7591000,3741000,5996000,3366000,535000,10853.9778449144,16.752312435765674,973,0,6.901737206656574,0.16061481157102703
4818150,TEXAS,48,EDGEWOOD ISD,30.0,26.0,5036,5491,03,10234,112382000,122685000,23912000,75729000,23044000,51713000,43252000,5990000,10981.2390072308,39.030039811798765,13815,1,9.23356849809539,0.41889246044634193
4818180,TEXAS,48,EDINBURG CISD,54.0,45.0,17541,18397,03,34121,371129000,386938000,57084000,238394000,91460000,216866000,107476000,14125000,10876.850033703584,37.26279310248456,35781,1,10.437697616534855,0.15303671199294977
4818210,TEXAS,48,EDNA ISD,42.0,42.0,830,871,03,1567,17512000,18639000,2548000,8417000,7674000,9840000,5402000,834000,11175.494575622208,20.26058631921824,1535,1,7.357556200910353,0.37221498464432534
4818280,TEXAS,48,EL CAMPO ISD,46.0,37.0,1895,2020,03,3682,37590000,39570000,4784000,18414000,16372000,21162000,12201000,1241000,10209.125475285173,26.737967914438503,3553,1,8.211482916445066,0.39607797173594417
4818300,TEXAS,48,EL PASO ISD,51.0,44.0,27568,31329,03,57315,705778000,651290000,85791000,331275000,234224000,334813000,206949000,112203000,12314.019017709152,28.549144500593084,61543,1,10.956335095836494,0.06657345084208968
4818330,TEXAS,48,ELECTRA ISD,42.0,40.0,200,202,03,420,8234000,8692000,553000,2611000,5528000,2942000,1839000,2708000,19604.761904761905,21.7948717948718,546,1,6.042632833682381,0.35943356736090754
4818360,TEXAS,48,ELGIN ISD,26.0,31.0,2295,2550,03,4457,53733000,57694000,7293000,27065000,23336000,23993000,17081000,6612000,12055.867175229976,17.993153615746685,4674,1,8.402455513945814,0.4960097105114962
4818390,TEXAS,48,ELKHART ISD,59.0,50.0,627,681,03,1255,12280000,13938000,993000,8720000,4225000,7448000,3355000,175000,9784.860557768923,18.505942275042443,1178,0,7.135687347028144,0.0688755697959474
4818480,TEXAS,48,ELYSIAN FIELDS ISD,55.0,52.0,467,490,03,916,9110000,11133000,562000,5485000,5086000,4938000,3278000,52000,9945.414847161572,21.824104234527688,921,1,6.821107472256465,0.04494651254614841
4818540,TEXAS,48,ENNIS ISD,47.0,42.0,2984,3155,03,5850,61447000,67608000,6684000,27130000,33794000,32415000,17643000,3547000,10503.760683760684,22.499195882920556,6218,1,8.674367865788236,0.32205142254839825
4818600,TEXAS,48,ERA ISD,47.0,55.0,265,277,03,485,5483000,5967000,239000,3322000,2406000,2800000,1835000,294000,11305.154639175258,9.939759036144578,332,0,6.186208623900494,0.20245528980196761
4818660,TEXAS,48,ETOILE ISD,17.0,32.0,68,68,01,131,2119000,1982000,367000,762000,853000,909000,711000,235000,16175.57251908397,21.333333333333336,225,1,4.882801922586371,0.5085380476167344
4818690,TEXAS,48,EULA ISD,56.0,56.0,205,208,03,441,5366000,6273000,339000,2124000,3810000,2745000,1647000,461000,12167.80045351474,14.942528735632186,435,0,6.091309882077698,0.25241433404369623
4818720,TEXAS,48,EUSTACE ISD,50.0,52.0,765,795,03,1566,19833000,17654000,2053000,7749000,7852000,9871000,4628000,3103000,12664.750957854409,26.996197718631176,1315,1,7.356918242356021,0.20466744585780489
4818750,TEXAS,48,EVADALE ISD,38.0,46.0,233,236,03,447,5753000,5875000,519000,508000,4848000,3119000,1985000,196000,12870.246085011186,17.86833855799373,319,1,6.104793232414985,0.33476881466579383
4818780,TEXAS,48,EVANT ISD,37.0,37.0,111,119,03,234,3560000,3103000,495000,1454000,1154000,1806000,1171000,105000,15213.675213675211,23.00884955752212,226,1,5.459585514144159,0.47382260043721647
4818810,TEXAS,48,EVERMAN ISD,39.0,36.0,3244,3555,03,6174,69636000,72989000,8177000,43181000,21631000,38013000,20892000,3136000,11278.91156462585,22.87215411558669,5710,1,8.728264161496178,0.45269645590362
4818840,TEXAS,48,EXCELSIOR ISD,34.5,34.5,56,56,01,89,1163000,1309000,185000,640000,484000,629000,442000,12000,13067.41573033708,26.0,100,1,4.499809670330265,0.5009908148950545
4818890,TEXAS,48,EZZELL ISD,64.5,54.5,57,57,01,92,1410000,1440000,89000,248000,1103000,524000,312000,230000,15326.08695652174,15.217391304347828,138,0,4.532599493153256,0.326349473842298
4818900,TEXAS,48,FABENS ISD,53.0,38.0,1144,1262,03,2239,26052000,28964000,4069000,22087000,2808000,15158000,8387000,117000,11635.551585529254,40.76923076923077,2210,1,7.7142311448490855,0.29671774871625445
4818940,TEXAS,48,FAIRFIELD ISD,42.0,50.0,948,987,03,1814,21743000,24059000,2689000,3313000,18057000,11443000,7769000,404000,11986.218302094818,13.902147971360382,1676,1,7.503840746698951,0.10148428132219538
4819020,TEXAS,48,FALLS CITY ISD,82.0,75.0,204,204,03,363,8666000,10595000,181000,467000,9947000,2525000,1527000,311000,23873.2782369146,15.616438356164384,365,0,5.8971538676367405,0.42993071507043473
4819050,TEXAS,48,FANNINDEL ISD,27.0,32.0,78,77,03,168,2422000,2856000,259000,1656000,941000,1242000,824000,139000,14416.666666666666,27.710843373493976,249,1,5.1298987149230735,0.5201573167349709
4819080,TEXAS,48,FARMERSVILLE ISD,54.0,54.0,903,991,03,1717,17183000,21058000,1251000,10127000,9680000,10460000,5040000,466000,10007.571345369832,11.255411255411255,1848,0,7.4489161025442,0.24394398520229282
4819110,TEXAS,48,FARWELL ISD,58.0,43.0,316,327,03,552,11384000,9056000,469000,4288000,4299000,3965000,1963000,4734000,20623.1884057971,15.610859728506789,442,0,6.315358001522335,0.08203861864904609
4819140,TEXAS,48,FAYETTEVILLE ISD,47.0,52.0,126,131,03,251,6302000,3768000,103000,499000,3166000,1683000,854000,3332000,25107.56972111554,14.14141414141414,198,0,5.529429087511423,0.1406303170237165
4819170,TEXAS,48,FERRIS ISD,37.0,32.0,1412,1553,03,2709,33950000,32286000,2685000,22415000,7186000,15045000,9314000,5872000,12532.299741602068,18.642647674905746,2387,1,7.904703913873747,0.4606686566144411
4819280,TEXAS,48,FLATONIA ISD,70.0,58.0,327,351,03,603,9109000,8541000,455000,1782000,6304000,4024000,2536000,1997000,15106.135986733,19.42078364565588,587,0,6.403574197934815,0.30466145963876257
4819320,TEXAS,48,FLORENCE ISD,41.0,37.0,596,629,03,1086,13945000,14167000,1420000,6819000,5928000,6813000,4625000,1249000,12840.699815837936,10.236220472440944,1270,1,6.99117688712121,0.22770634908968765
4819350,TEXAS,48,FLORESVILLE ISD,46.0,41.0,2206,2299,03,4057,39437000,44126000,4815000,18884000,20427000,21136000,13554000,386000,9720.72960315504,16.00273161848395,4393,1,8.30844552038576,0.2459693479867188
4819380,TEXAS,48,FLOUR BLUFF ISD,55.0,53.0,2890,3081,03,5693,59209000,58560000,5734000,15096000,37730000,31697000,18257000,3633000,10400.316177762164,12.353488372093024,5375,0,8.647168267837984,0.22335021173687522
4819440,TEXAS,48,FLOYDADA ISD,51.0,27.0,383,397,03,738,27953000,15632000,1668000,5202000,8762000,5604000,5088000,14850000,37876.69376693767,30.21978021978022,728,1,6.6052979209482015,0.18065820448575734
4819500,TEXAS,48,FOLLETT ISD,47.0,47.0,84,83,03,133,2381000,2497000,108000,545000,1844000,1320000,799000,53000,17902.255639097744,16.528925619834713,121,1,4.897839799950911,0.09325518339937296
4819530,TEXAS,48,FORESTBURG ISD,22.0,42.0,83,88,03,173,3103000,2944000,293000,256000,2395000,1435000,776000,88000,17936.416184971098,17.8343949044586,157,1,5.159055299214529,0.43867019881127517
4819560,TEXAS,48,FORNEY ISD,61.0,56.0,6179,6520,03,11133,127919000,112553000,3739000,39909000,68905000,51425000,30023000,29166000,11490.074553130333,7.261804384485666,9488,0,9.317758768743452,0.3570414397078651
4819620,TEXAS,48,FORSAN ISD,47.0,54.0,449,452,03,771,9153000,12603000,251000,3209000,9143000,4823000,2760000,1025000,11871.5953307393,14.218009478672986,422,0,6.648984550024776,0.08668188337765571
4819650,TEXAS,48,FORT BEND ISD,59.0,57.0,39812,43013,03,76122,890021000,861776000,68770000,252005000,541001000,416120000,270710000,130006000,11692.033840414071,10.658458188062108,95511,0,11.240105732089072,0.0517013997071704
4819700,TEXAS,48,FORT WORTH ISD,34.0,34.0,43987,46703,03,84510,1023874000,989632000,118825000,352237000,518570000,503358000,306441000,105896000,12115.418293693054,24.486565341996627,96653,1,11.344636982387701,0.0649389706230083
4819740,TEXAS,48,FRANKLIN ISD,73.0,59.0,637,663,03,1249,26387000,28571000,1216000,3452000,23903000,8387000,6530000,1980000,21126.501200960767,14.46673706441394,947,0,7.1308988302963465,0.41406849279048114
4819770,TEXAS,48,FRANKSTON ISD,55.0,47.0,427,463,03,804,9720000,10424000,575000,5413000,4436000,5301000,3136000,416000,12089.55223880597,25.36327608982827,757,1,6.690842277418564,0.1838724760136973
4819820,TEXAS,48,FREER ISD,36.0,35.0,412,426,03,822,15374000,14110000,3432000,6417000,4261000,5856000,4323000,1590000,18703.16301703163,30.4140127388535,628,1,6.71295620067707,0.45458387856290755
4819830,TEXAS,48,FRENSHIP ISD,55.0,54.0,5306,5574,03,9955,99385000,109910000,7783000,35815000,66312000,51037000,31218000,3064000,9983.42541436464,12.017455521987245,8937,0,9.205930663487482,0.22376115198815358
4819840,TEXAS,48,FREDERICKSBURG ISD,51.0,50.0,1553,1694,03,3126,51407000,51619000,3217000,4018000,44384000,18616000,11391000,5880000,16444.977607165707,14.935064935064934,3542,0,8.047829357457841,0.10394922609601352
4819950,TEXAS,48,FRIENDSWOOD ISD,76.0,71.0,2986,3291,03,6070,60970000,65752000,1932000,15536000,48284000,32847000,19279000,2169000,10044.481054365731,6.471030850263356,6645,0,8.711278615130434,0.45860375946385085
